date,000001.OF,000011.OF,000017.OF,000056.OF,000066.OF,000547.OF,002011.OF,020003.OF,020005.OF,020009.OF,020018.OF,050004.OF,070002.OF,070003.OF,070006.OF,070010.OF,070011.OF,080001.OF,080007.OF,090003.OF,090004.OF,090019.OF,100020.OF,100022.OF,110002.OF,110005.OF,112002.OF,151001.OF,160105.OF,160311.OF,160603.OF,160605.OF,160610.OF,160805.OF,160910.OF,161005.OF,161601.OF,161606.OF,162102.OF,162207.OF,163302.OF,163801.OF,163804.OF,166801.OF,202001.OF,202002.OF,217005.OF,217009.OF,233001.OF,240001.OF,240005.OF,240008.OF,257010.OF,270006.OF,270007.OF,288001.OF,290002.OF,310308.OF,310358.OF,320001.OF,373020.OF,375010.OF,398001.OF,398011.OF,398021.OF,400003.OF,400015.OF,400020.OF,410001.OF,460002.OF,483003.OF,510081.OF,519008.OF,519011.OF,519015.OF,519021.OF,519087.OF,519181.OF,519915.OF,519991.OF,530005.OF,550001.OF,560002.OF,560003.OF,580001.OF,620001.OF,630001.OF,660003.OF
2015-11-30,0.026492592049288666,0.08220529310469749,0.05233335956559371,0.059456040480708516,0.002844950213371167,0.06947368421052635,0.05417887369791674,0.1367320143070585,0.029556650246305383,0.00875356249636483,0.09086423813831113,0.016205525620068162,0.03987462307570233,0.033083527012284675,0.09232473112540363,0.15449782087067243,0.04495789546941342,0.09394400011364756,0.055299539170506895,0.0026506857208712375,0.008422498554077507,0.0,0.044160018366527165,0.06503797576988535,0.061514095660437196,0.0248203788373611,0.05564052528875063,0.07449601554458085,0.009738053898995958,0.014481998695720533,0.0401907161879671,0.060392640197200365,0.021513427173804445,0.057094494747306435,0.08767368510783391,0.05679225302138713,0.06756535412435305,0.15379244861483476,0.04072225129836138,-0.0010811498346476878,0.012000766822161335,0.027729333798395484,0.030986769955899662,0.03394145099702994,0.07492471571756032,0.07173237362996909,0.07189455465317529,0.04865655554700132,0.06223876032215303,0.05856694988413835,0.020782588198318575,0.03965906505416794,0.014577531911712516,0.09136007595537632,0.014738897022938069,0.012983139463480509,0.05166367957609297,0.02273733349430551,0.01821053609588419,0.07037585207729657,0.043515129875925984,0.08424030967383556,0.05237490190216376,0.041929758198271605,0.038170687792581814,0.09656453110492103,0.03939091579541021,0.0015018397536983308,0.05628265053615622,0.01606604931384581,0.08936879992976898,0.03463689079110854,0.07836484248808873,0.03459351694602364,0.036651917404129764,0.10156493546979228,-0.011925623807825247,0.05898862070725097,0.10457010069713402,0.02691299360970012,0.032773590306268474,0.03559180146363872,0.11225825214483076,-0.007639762717957854,0.11311254308407026,0.032072840620129606,0.10955017617718399,0.06519135641759966
2015-12-31,0.022936435349262485,0.026617986322814424,0.02060275201914452,0.02268656716417916,0.023404255319149136,0.08759842519685046,0.07855833252919031,0.07193213048153901,0.007190704032809192,0.02404358981751087,-0.020654304236393806,0.10203757397624802,0.04103170666564937,0.051100755262735165,0.05644934706392535,0.025810145911095983,0.03609723609723603,0.0175181154715216,0.04366812227074224,0.03931034482758622,0.03710076352295966,0.008966948273306574,0.06663222004793212,0.052672575879666894,0.03406540940558589,0.031283195241130324,0.040167865707434025,0.038868915631525836,0.05635092703349298,0.0314543479706515,0.06742006084047958,0.03709699737096983,0.04637185438553626,-0.023968076453843024,0.03640424781535345,0.09780059711360645,-0.02414962333338444,0.01471620476824409,0.05473781938453803,0.01884510091042224,0.06876389169529196,0.021623718212891774,0.014507185696503333,0.04800984817398435,0.05970898143502268,0.06074944669159721,-0.009042354986958157,0.045885030467660126,0.1174240606555017,0.04493947978367241,0.03463803255975062,0.05641129235897191,0.06062224842043196,-0.0009352095521868442,0.009138130050019067,0.009958951798673343,0.02025291444378574,0.06071456677421905,0.08093804179213437,0.03733421621516353,0.05235019887943215,0.021789247862700423,0.03593686191651435,0.008014968722073412,0.03590010405827271,0.042897520602020345,0.024333235944739018,0.005698432930943964,0.03521878335112061,0.03656527945536392,0.02941413490208733,0.06315157378525815,0.01125754820962599,0.04376761945544727,0.04474638969908229,0.04658139008376727,0.016165991775747734,0.01026357635040731,0.04137447405329597,0.0,0.01875375306018756,0.04678088085738885,0.02987318603739042,0.018114301240829578,-0.009181722717359064,0.025512637100620017,0.015548315255495604,0.0632546316664222
2016-01-31,-0.2214135035833531,-0.23776967410877758,-0.24847041582707452,-0.21541155866900175,-0.047817047817047764,-0.2484162895927602,-0.26276046559483224,-0.16802288856686365,-0.1983278136706662,-0.20404830945074737,-0.11468596059113301,-0.23414185828587897,-0.18667810177244148,-0.17489680476991298,-0.26363867625633075,-0.29248072112303336,-0.281513145207945,-0.19158956033437557,-0.2796373779637378,-0.2188951559389516,-0.15054265173510306,-0.010796915167095023,-0.2646176679756346,-0.26647699726978125,-0.3096821109495117,-0.20341281694734847,-0.2951008645533141,-0.20535057453400063,-0.2490843787045064,-0.20858763861428697,-0.22924162121036262,-0.3448252858534243,-0.21187073876902962,-0.18736491237207364,-0.2700771324863883,-0.2673291551389908,-0.27493986132729586,-0.24979128402070472,-0.2249179365865287,-0.2250827969755671,-0.24908719233359722,-0.2126806349808983,-0.19368223798688255,-0.16131558339859042,-0.2329940025252526,-0.23760702208791995,-0.18645809831791638,-0.23038045767232906,-0.2152795671218758,-0.22722324912713088,-0.2018933898746419,-0.2080026771201835,-0.19444926881795122,-0.281173807035876,-0.08998188923839479,-0.22365893812594317,-0.2878377069816984,-0.24242311829951413,-0.2813185885530981,-0.25634574947431654,-0.2467791099370047,-0.29246509878883786,-0.2725512040449053,-0.3353373043357807,-0.28243763602879635,-0.25037736712103187,-0.23042131855594494,-0.004846044881831046,-0.2739753583102841,-0.17076271186440672,-0.2958352904336935,-0.23338092473759364,-0.23379539060607757,-0.15755824885895475,-0.1578373961596078,-0.29595478881618087,-0.16945199555171142,-0.2274158160831824,-0.2141414141414142,-0.23439307511268892,-0.20417138970754922,-0.18371820740851463,-0.2404950809266898,-0.24784271861933993,-0.26411761508777654,-0.18228318995582427,-0.18973359324236516,-0.24095443887637347
2016-02-29,-0.03253068255221425,0.022861429727755622,-0.017501096865402355,0.0007440476190474499,-0.0014556040756914523,0.0066225165562914245,-0.02262081017451023,-0.02602236017447479,-0.005925775430041913,0.01899338591589128,-0.01017214397496069,-0.025953551848278855,0.024631607408408973,-0.012096667460758548,0.015875757670927415,-0.046782771316696836,-0.018385148736300705,-0.020728415136636924,0.0019361084220717029,-0.04314891508265195,0.008402335564462016,0.0019305019305018156,-0.01931351525599523,-0.06249239064266465,-0.03850848591254907,-0.0020042239558640818,-0.04030389751976016,-0.0190106136073227,-0.005277915223486751,-0.021017759191875318,-0.004600970386481662,-0.04190933898097993,-0.03371452272323272,0.006024482471319592,-0.025174825174825277,-0.05519021808934221,-0.013097406540029555,0.040793615465327226,-0.003619930913737024,-0.008023546488186373,0.02635761380981605,-0.019665461121157413,-0.0019366976538290892,-0.03081232492997188,-0.025361386902618355,-0.02401736422403622,0.021754537330909374,-0.02088653775994176,-0.0011492365785584768,-0.043426840125974975,0.01687213068910065,-0.027242912617452486,-0.012440170755896762,-0.03888552392489397,0.02964281973394778,-0.036779324055665974,-0.02695628526752336,-0.010062677504651618,-0.009161919304633837,-0.04900277707649581,0.0092267846544003,-0.022787164780654123,-0.011073675282143092,-0.08624067358592791,-0.043280447970135194,-0.030174057632755158,0.025361359665378336,0.002097692538207907,-0.022719401537715567,-0.009836484414920799,-0.020122290161200707,-0.03260202202120255,-0.004620116961908338,-0.008806460776754177,-0.008004527813712636,0.013480815762184628,-0.027188365908541567,0.03741202617607109,0.011996572407883432,0.01604751732402443,-0.012534184138559668,-0.006256103515625111,-0.06543540030085249,-0.04151389710230635,-0.0622991986410133,-0.03430954411904086,-0.019997995188452355,-0.018655360387643816
2016-03-31,0.08069511674919783,0.10788571281516779,0.07001091594720643,0.129368029739777,0.02696793002915454,0.16088516746411496,0.1464277732250614,0.1453267099732516,0.11472561910276924,0.09986115931968076,0.04918752744839683,0.1162189583534643,0.1273661248328759,0.09592197631423827,0.14479155395483279,0.1963152570430089,0.1488333940940576,0.11897468966629043,-0.007729468599033784,0.14482835158330865,0.1285962151474802,0.007929450125982118,0.13891469323005246,0.18945493673704128,0.09357935376160809,0.11887538059556468,0.09783804891902448,0.1268009995215058,0.16408082052253814,0.10912015976922218,0.12211110177325835,0.22989287536133318,0.14318126073092974,0.000796330509014398,0.13156915882884324,0.16253177634888072,0.03829759184390946,0.11972261257408179,0.07213924441383912,0.05413973905621261,0.05344658407948,0.1117054799784798,0.11113267173033203,0.1310211946050095,0.1391058798691016,0.1435892477277123,0.08127506860882416,0.15239869585468124,0.09440061363138286,0.15674098770577216,0.1178411825369543,0.11427803172895934,0.11850234690535988,0.17781068817746393,0.0390640895218719,0.06501547987616108,0.09275109170305695,0.04790641307842591,0.09833442001066905,0.12607183625793073,0.12286142001710854,0.1364666424945613,0.13091749457984903,0.18574947541282727,0.13864162906962552,0.1443963822257177,0.07502840028916657,0.005158492822966654,0.10854773548798624,0.0597342278415689,0.11266167460857734,0.08629334235968611,0.11675970147430648,0.09099656075990814,0.09446572662808705,0.102016067909656,0.06245340368182606,0.10348726493691984,0.06181202370872141,0.15322291164555657,0.10870066928225253,0.11844731750760062,0.1706161137440756,0.11167324777887466,0.2341682419659734,0.03336931985474534,0.1047921035135273,0.13590914701888646
2016-04-30,-0.02400892397460097,-0.00040069221031102664,-0.02091351727335944,-0.007241606319947302,-0.00709723207948898,0.012364760432766575,-0.027607195849714716,0.026703855444196734,0.0013445378151260012,0.009688515795120978,-0.02394307241523652,-0.019672344017140353,-0.011562948629923353,-0.016771796000195627,-0.012827437213070447,0.003869314541960378,0.0015866719555732711,-0.008471401815300372,-0.03797468354430378,0.0011309658448315218,0.02084376117268505,-0.009778692743180661,-0.016513784492602657,0.03762048850485056,-0.053130416805813874,0.00044389547226608705,-0.048730800323362855,0.015428894970274554,0.026900537196809404,-0.006452258290401747,-0.009886159376872317,-0.05872390432738839,-0.01260526739258705,-0.02291606989401318,-0.03320028175628076,-0.015213349392518505,-0.03032483335096814,-0.04515319346301794,0.028083541892759634,-0.013803740119529562,-0.011206520157182487,-0.020381073532258376,-0.021056308160566806,0.004684838160136318,-0.00827097282394651,-0.008412953411685242,-0.00906453952139219,-0.02012771805027902,0.009662077596996221,-0.017918047749435617,0.006170941222297444,-0.018339768339768248,-0.019206370893759983,-0.00666149442200159,0.01595848834932445,-0.015503875968992276,-0.04085677749360617,-0.012579655416568358,-0.02147868321640589,-0.03873355650902921,-0.03009237215503291,-0.05158524426719824,-0.030209825566697712,-0.0557051627298607,-0.004390661811951135,-0.007958215930176649,-0.015274508862097136,-0.004908888062476691,0.0055944503052971495,-0.03774044314584857,-0.04022636892015907,-0.007205733426813077,-0.009285995537472003,-0.01411067119509124,-0.014819779565087843,-0.020116918844566678,-0.018658461981359564,-0.050854769994067905,0.006379585326953707,-0.06074080661656811,-0.023678184845961625,0.015348709500274671,-0.020701245130242074,-0.014097014097014138,0.0024251707192546323,-0.014626270301073108,0.009999074159799948,-0.014127363616605049
2016-05-31,-0.005450932812857134,-0.022093381280754,0.01885005209813384,0.007294429708222694,0.008577555396712011,-0.02646310432569976,-0.008899333942215426,0.05040684222840364,0.05740181268882183,-0.002406701256485566,0.0066901106441374925,0.009492692834120797,0.012771734840471671,-0.000944897553212698,0.02698673232115989,-0.01278844190320605,0.010811881188118821,0.018409810816308658,-0.03542510121457498,-0.007068620489316335,0.007915105242881637,0.0009652509652511299,0.0038022328548643625,0.046478068725009924,0.04074434852708997,0.011497578949398957,0.04334081174790949,0.01978300264857591,0.004240478738160247,-0.007299637535239656,-0.01665658093797273,0.03690375647192745,0.012766188613646312,-0.040489918238379,0.021468816786477607,0.019806212596181316,-0.00997337523460351,0.020258300474312874,-0.006699842736810235,-0.0025413457403135054,-0.028495731527818702,0.000973915989159968,0.006371212314279173,-0.005510809665112304,-0.00579358033920474,-0.006224685568109067,0.024036702412113975,-0.025325853819501698,0.013387544625148795,-0.007496086871453644,-0.026631077061004982,-0.0026094849103698303,-0.026328882166809287,0.013493132238082461,-0.012142237640936804,-0.03543307086614167,-0.03003133124458368,-0.00198388985825948,0.007666004853298158,-0.00873083997547508,0.01497299950908193,0.01051237306309516,0.019681105270017873,-0.008473885765501454,0.010433473163386164,0.008077477277765421,-0.030876542607677693,0.0053068241273637184,-0.02727619532044756,0.006895242914979782,-0.012802124833997341,-0.0015889207108950032,-0.029311429801609612,-0.004567861289278885,-0.004989039231990233,-0.01642393402351283,-0.010670871454502184,-0.00738636363636358,0.008716323296354966,-0.012119490602660488,-0.014658067267203312,0.0012709916439059832,-0.027301092043681696,0.0030398558883135696,0.003979117590883208,0.016192771084337254,-0.0002291685764048701,0.007605820105820227
2016-06-30,0.02013755060907685,0.03039862175488639,0.06349944217181114,0.032258064516129226,0.002267895109851148,0.05645582854155773,0.01625029500016839,0.027867148443300405,0.04167388167388175,0.01563430146943645,0.0077532589247679695,0.02250262421273619,0.03401296919815455,0.015157548907362317,0.07105469946592446,0.07180349062701996,0.049053794616620516,0.022271683145714816,0.018887722980063026,0.020316614114358256,0.02811077521804095,0.003931459090571909,0.06138065155771355,0.09596656037231743,0.04597534211205789,0.04767989624854585,0.04909914312709729,0.02484422522696983,0.04421862667719023,0.02124854201531501,0.03980061231711263,0.07034846660528382,0.016842782813924817,0.027193101575230694,0.025249643366618946,0.06529737785850687,0.03634960872919635,0.067157700170835,0.02153639281686459,0.047781436186892234,0.0469062481061755,0.021983445436214222,0.024690420116994627,0.0341005967604433,0.04450397105127113,0.04496117379552955,0.014072506390347073,0.014134574693186464,0.0842548194539583,0.02106871357638318,0.02478491134788885,0.021878436279528124,0.023586641049748724,0.030692779888921384,0.05131206711540348,0.022448979591836782,0.028796261296862635,0.013148440867940758,0.05555251491434521,0.03718548207526151,0.056251511487303674,0.07442315294509272,0.05426075841499789,0.03036403977319413,0.09250585480093676,0.05402768042441486,0.06160660358365222,0.004460966542750855,0.06902411922347862,0.017088647358170617,0.07447266465777003,0.01691651767294733,0.028626996042036223,0.04931072063631681,0.050292486515232104,0.04592000570878074,0.0059489612483552,0.003148254149971219,0.06991358994501184,0.028609766617146537,0.01579573731472461,0.02536055744611887,0.047153167602245416,0.04377595689751934,0.09813247090903321,0.02247937019823576,0.03167835694310739,0.06027786894212883
2016-07-31,0.007192374350086572,0.025915697590618514,-0.05450651280706342,0.04528061224489788,0.0009899589874133863,0.0019792182088074206,0.021873514027579644,0.009029182317249251,0.003629412090652151,0.007095261599210367,0.015471761920865745,0.06580832816476678,-0.02746706063255644,-0.00372667761786849,-0.04543758859956726,0.004752484801698431,-0.07305322128851544,-0.017529658060014053,-0.032955715756951665,0.040238307633490455,0.0017743679870216855,0.0019949756169648225,0.004646595291130762,-0.021009449665133295,-0.0778808028757888,0.010012196675950769,-0.07543478260869574,0.0023341632580471394,0.019255116116475568,0.02162578210348598,-0.004083685970467377,-0.0292974242750087,0.0020572875454976103,-0.03209174736424636,-0.04002597282129772,0.004186158352642799,-0.04209384438677832,-0.028368980448760128,-0.005626207511517656,0.005237364857281879,0.050376266280752535,0.002566366797284614,-0.0006178331356267996,0.013190436933223415,0.0,-0.0009442870632674349,0.01628947011790216,0.009013520280420684,0.019223826714801273,-0.007058993882205322,0.033030333980185844,0.01497217068645651,0.041992811501597505,-0.04176764812045586,0.04852927530852713,0.02594810379241519,-0.023614683189151275,-0.011275796042833797,0.016125687026858904,-0.017127045465388013,-0.03512226394358464,-0.020875290472501917,-0.028512538646513153,-0.06432188858316379,0.05203156971645728,-0.01400443343330282,-0.04176939123838419,0.001776461880088842,0.015224701926016548,0.003026746556303639,0.012419871794871806,-0.004888133235441794,-0.0049092778717616525,0.010732507288629733,0.013236889692585851,0.025926178617725393,0.000829034635224879,0.032810271041369576,-0.08590308370044053,-0.01989377562430117,0.02747896474597944,0.015619649677334424,-0.035610353806095896,-0.029250457038391242,-0.04960443494831668,0.015491651205936874,0.0024440099537861304,-0.0024762690879075455
2016-08-31,0.01247526456164505,0.01797214822807436,0.012250936156442238,0.019524100061012906,0.00395591975134213,0.029629629629629672,0.013592043892778793,0.03732073400625202,0.04712215320910973,0.03173436255590256,0.005411705936225086,0.026748806036039685,0.029397631448412787,0.017817152700873695,0.02316189880673236,0.013301639895315631,0.014182682622184695,0.029732647668835543,0.018104366347177825,0.006125386665033261,0.04239132268349066,0.001991003613302844,0.013624985099535136,0.0058905430009639215,0.013334671819839938,0.0057134617810861155,0.014712303919922176,0.0046463660759830105,-0.0013533555802743846,0.02116800738814506,0.022507799732580658,0.03589079382392035,0.029953674457780632,0.0066584716246671505,0.023528843366508845,0.00388571428571427,0.015499056289552504,0.03287057044079522,0.0390511572294816,0.04078746604145733,0.026880313029580716,0.023079463818777235,0.02366527362199844,0.021562245728234286,0.017884459641861028,0.01808169639187973,-0.016241732451461544,0.03961952026468141,0.0326308332595413,0.022238965584289394,0.03272561891956016,0.02361672180890917,0.01397006688001845,0.046413388580961,-0.024159292035398128,0.0058365758754861385,0.011767925561029013,0.020035384688949387,0.011685462060519347,0.0030336860498980656,0.042617815955578786,0.02219057790435519,0.003328063898826894,0.0034947153085578275,-0.027137167731777434,0.03865584003385525,0.02592647568155959,0.0012560957588296784,0.0015357745121655775,0.004064539967976399,0.006578947368421018,0.010542665760605585,0.020956254097358684,0.009626998864230352,0.004711593375214207,0.013633038505020956,0.004381040036815387,0.0628176795580111,-0.0200803212851407,0.027618006369729553,0.008344563076604139,0.0021526012759998103,0.027793218454696955,0.029688711642849253,0.05486693401385345,0.0037453183520599342,0.03386674941265122,0.004189077368638827
2016-09-30,-0.010571040108769636,-0.024527989400463857,-0.013929484837413186,-0.007779772591262835,0.0019701660568534063,-0.014388489208633004,-0.021534650822630175,0.010075682639000716,0.012680586312348252,-0.005700374087049376,0.0007452798940046357,-0.013719780327163922,-0.0223088911810988,-0.0064556686573660205,-0.02978024496447751,-0.0018008198469303682,-0.01863255333518732,-0.0019313807993157628,-0.044979079497907914,-0.00398770204864396,0.024112373369582718,-0.0019870473947600775,-0.0065151176602024075,-0.002448892674616787,-0.05349536043324654,-0.006935483870967762,-0.051309212486345235,-0.007770676733225068,-0.015519705942413808,-0.011518872864010654,0.003254631311296663,-0.007880363253487843,-0.0070023000255557966,0.00033920151962285594,0.0020769412320038594,-0.00521510972330641,-0.036385104847702854,-0.05125388980413692,0.003308332477139686,0.008796081095576946,6.708527880650017e-05,-0.0006725944658928507,0.0009662769349696454,0.0011947431302268274,-0.007315402126107817,-0.007104222168402341,-0.0246699379185078,-0.012888853528522537,0.00986151009732894,-0.0011174778287642573,-0.018898271009248124,0.0075715637779245615,-0.012284547928636091,0.024607235607209788,-0.028656932982678907,-0.01740812379110246,-0.0190018934271029,-0.005859741233827154,-0.02249571270049433,0.00384717752667596,0.013109381401065212,0.005204705518148556,-0.00783647068579485,-0.02786035844729462,-0.04626808834729623,-0.0018080189460014662,-0.04383891970098874,0.0008117482104641471,-0.017138218226645408,-0.023552502453385693,-0.022556390977443552,-0.012603750384260648,-0.010654854543277748,-0.001964180490330869,0.003481597271564718,-0.0019354415431045435,-0.00846727635943767,-0.042678172272183845,-0.012295081967213073,-0.022897585345545424,-0.008378308918015942,-0.017856680727724394,-0.015452368075407619,-0.01689080150618616,-0.02681297160301821,-0.027939570440480455,0.001500664580028177,-0.001905546685893822
2016-10-31,0.01513277680442493,0.03336219630214443,-0.004307350284840972,0.022919179734619988,0.004985955056179936,0.019464720194647178,0.01702201950985316,-0.014245371108428717,-0.012521802514773639,0.004598387578381491,0.003061646669424878,0.03037748934905382,0.019367905493862247,0.015745157208215455,0.006403947351154127,0.016141666864481374,0.005546109626750839,0.018328334277855296,0.010952902519167695,0.01778728606356972,0.010350167498893947,0.003982007226605688,0.012464636181772848,-0.013248479026576998,0.019764155880403367,0.027105552848609493,0.01940053735301306,0.004839086469469178,0.007391902849276821,0.014758992632541768,0.019493403235383733,0.02936738247243187,0.014154828083178916,-0.008511071174256646,0.008337651326016271,0.009002626674368575,0.03192720506478475,0.03539042474022214,-0.013025846884856418,-0.0023039024563143995,0.023317278666970864,0.02474121336940871,0.02036876146346156,0.015115354017502192,0.01217828836049506,0.012358728351898662,0.003307668788392615,0.008059966148142195,0.016600857640215683,0.002927734932876236,0.032825917252146786,0.031033443808376138,0.027725689793731467,-0.001079100582212389,0.00970964429091592,0.007874015748031482,0.017818983938788113,0.02225680199933988,0.024509803921568762,0.0019764751253374957,0.016309475670575724,0.025272842761727032,0.016778803961720046,0.021144604630843222,0.022858854062687062,0.026990828730691252,0.01906587309593477,0.0016221796195250437,0.01367432469638108,0.02123115577889445,0.016038210155857158,0.018641033623910452,0.016115902490539513,0.00642298677830877,0.007080648587410421,0.015414954806902248,0.010757656974917262,0.05201998262380547,0.04149377593360981,0.01211949060266071,0.019230769230769162,0.0037416668862479963,0.010594051636192425,0.021448894725322853,0.011630315764552757,0.012358393408856694,0.003681822073807739,0.01847265221878236
2016-11-30,-0.013147430582581832,0.009091307395723724,-0.004325983812447753,0.02358490566037741,-0.0009782684648173001,0.0386634844868734,0.0036800205995322077,-0.010119329536659505,-0.009227037857218234,0.013672571632386221,0.0,0.022154698257625505,0.006980486367654137,0.008217734013752143,-0.0041334706810446376,0.00474221505828476,-0.0015701115181772085,0.014197874390889487,0.008667388949079147,0.009308750225211826,0.0031749010775894426,-0.005949320602276931,0.01709301781789274,0.0011492854148920095,0.01423219692434019,0.031696389352543264,0.015026527468765982,0.018621025595607188,0.0069445744342324645,0.004579210857237781,0.02630868669649833,-0.016963077517881398,0.02187484139471141,0.021443228454172347,0.0010277492291879131,0.015630232131090827,-0.008773858738675422,-0.0009050978304272483,0.0113924050632912,-0.0004263180332527705,0.02359882005899694,0.0036649283434260216,0.003027436140019102,0.005956112852664619,0.01988430151991749,0.019556662115492562,-0.003047429078014252,-0.0011993283761092544,-0.008937520882058125,-0.0049483802064790305,0.01795094667624042,0.026627015505208407,-0.0009309080076707055,0.0025876146212786555,0.006564956079519346,0.0009765625,-0.0007788425722122794,0.007541860786936638,0.020448249811130692,-0.015419773875390841,0.006675508399646368,-0.03356737881575489,-0.005897947021228589,-0.005219474629930665,0.009271006148140915,-0.0064213232645659035,0.0011383884379330134,-0.006699057714958823,0.017081120231771996,0.03278386025341384,-0.032510267702508866,0.02544412607449842,0.011302493260725965,0.008497475645310226,0.006960556844547661,0.009451673464103028,0.014172594773512737,0.0677196242386704,0.0031872509960160222,0.0175873520744656,0.022936479682652777,0.018323576510119954,-0.01832582699176899,0.0021427040925647844,0.037941727123800506,0.001202256543050062,0.018512199283398756,0.013729861181477343
2016-12-31,-0.05145571139535687,-0.040124394850530765,-0.03466479794440547,-0.05011520737327191,-0.004966076799328478,-0.0390625,-0.03945525874140843,-0.026280472861794246,-0.02562396892129204,-0.00900187661271401,-0.006022108562943274,-0.0440263405456256,-0.056304532120966644,-0.03348224894254059,-0.07767041139654862,-0.0629853522436643,-0.05915322580645166,-0.03827674353243482,-0.04403866809881851,-0.03873616565512328,-0.026503694926880983,-0.009827102113196262,-0.027243258155734917,-0.03620820052941487,-0.05194717579396535,-0.0560295645361808,-0.05129156268968771,-0.03030105423323559,-0.055452280923523056,-0.044166273027869685,-0.0062147909255747535,-0.060387067171394415,-0.03700208602364152,-0.01838149127799915,-0.013440358409557596,-0.045243767548710956,-0.07314151341038666,-0.08731448669100217,-0.047969798313465484,-0.04222348592550473,-0.02478386167146973,-0.03896290867209384,-0.042043953970948955,-0.025007790588968515,-0.036491470226669875,-0.036236165268423326,-0.049630411826821486,-0.057316682676913255,-0.02928782132321961,-0.04727320429799775,-0.026878526878526876,-0.040788306012758846,-0.027915991129498163,-0.044677758845344306,-0.02691530406026099,-0.04585365853658541,-0.050054222583706065,-0.024768227080233518,-0.040323774739647655,-0.05199247477338809,-0.009354002898423475,-0.051789113796184894,-0.061644685161450274,-0.07367108205745743,-0.06169019532005415,-0.06572828641432071,-0.04345676570920054,-0.021566738308752664,-0.04432971337012637,-0.06235483294622124,-0.049509001636661165,-0.025632428001937324,-0.050528299059017456,0.0013925612550678146,-0.0011171624074848285,-0.0581671262746104,-0.012910671138519292,-0.06603499951658132,-0.10007942811755355,-0.08085497586761659,-0.04996519836929503,-0.033435590729808506,-0.07451352634076891,-0.07087876844130858,-0.047631126518418165,-0.03445409200073901,-0.02135857274478592,-0.03748313259033442
2017-01-31,0.004808300645324559,-0.0029571579619922517,0.012195712142476944,-0.004851425106124907,0.004006748207507238,-0.016738402678144526,-0.00889180707338233,0.012032742482532166,0.007182063955869955,0.010208006627807187,0.0040667275292554095,0.011178901790986018,-0.019342067605812918,0.007498832149091417,-0.018852389199625175,-0.011935187712463713,-0.021814597351390685,0.0029084735384572458,0.012359550561797716,0.003095017022593627,-0.0024182441305532487,0.0019401537198715513,-0.0020443373038382395,0.0017796337037399024,-0.005675045809539148,-0.002237096104927061,-0.004158817047595242,-0.003519311380601131,-0.001554781444962794,0.016728440820360735,-0.015627176244463747,-0.04173497506016943,-0.011140337304657355,0.0020465243195306737,-0.009508041627246833,-0.008655452823883247,0.021349928195308676,-0.011823436678927934,-0.033469106269261584,-0.02081787145613767,0.009521933280798534,-0.03472742376990012,-0.036824615384615345,-0.009149021174590488,0.0017907106883043866,0.001430381298786365,-0.018684210526315748,-0.015200407608695676,-0.0075537225960495835,-0.007998598054801076,0.008602929955745298,-0.0002967514444812691,-0.004792669133293792,-0.014321311475409937,0.009345794392523477,0.009202453987730008,0.006778209839106486,0.017580921531347604,0.009360213947747331,0.0014690343032395248,-0.01250110825427786,0.01999508317626808,0.029807014451885827,-0.013324666883328007,-0.014530090684253927,-0.03225935936203794,0.0011370684308456003,0.0024996212695045372,-0.02226154992548446,0.0036839430894308745,-0.030510116229014228,0.004531028945053972,-0.015874984497085465,0.004453519688781604,0.0011184118551654798,-0.003983385537246309,-0.010613422965912722,-0.012111801242235987,-0.05119152691968232,0.023904780956191196,-0.003453869904233575,-0.02155011468501622,-0.017008547008547037,-0.016338741226556208,-0.048119321712882246,0.0,-0.006547415268743695,-0.00846357547120824
2017-02-28,0.033551010128267444,0.03098629888394866,0.039923499880468505,0.014625228519195677,0.0019603724707695225,0.01799610894941628,0.02648805847808755,0.023850407967504594,0.02846917195379861,0.03596743014468973,0.005951396925111707,0.033185410097707146,0.013554375582667921,0.018570940504660793,0.005107503544867775,-0.0006278252134607198,0.03342972309849279,0.024199367264250427,0.025527192008879096,0.031132366553532798,0.03998972564254877,0.0,0.02510331434796509,0.012113582319205562,0.02281185142775355,0.027303137148539935,0.024021987435751013,0.010246546992396466,0.03593392730426559,0.03135100979415251,0.023020544456392456,0.03483483483483485,0.042977103218067025,0.02665259718156432,0.01743158699078262,0.032631780027642554,-0.003937007874015741,0.031935950840497496,0.036880128433820936,0.030090574904308998,0.023938073245300284,0.016859718675489077,0.015129443635155448,0.031087456150961534,0.04522399731873539,0.044972249428664623,0.027740532165310805,0.04389066137794262,0.030138664100433088,0.02473186119873816,0.035555555555555785,0.022070892264710817,0.012501685512299465,0.024508369035897815,0.016460905349794386,0.008105369807497542,0.007228659508876412,0.024081933936150657,0.03332314276979531,0.018606207216017134,0.05256778595798184,0.022535550735117038,0.011038613755481874,0.012657632222849546,0.02729269057827044,0.014973661288315565,0.02596799173980391,0.00015111446921056704,0.02451494077673,0.017909125427161054,0.029527668313259703,0.027710637002074545,0.02274159363006234,0.011075672075987475,0.013894707443094623,0.034011280123055876,0.027529033806613645,0.05590485172377657,0.006511627906976791,0.022516362215492913,0.012235467100771835,0.011066892002398632,0.025649943483175397,0.01731196631184928,0.01374164464480021,0.013775949488185502,0.005298298513892075,0.03314830330959362
