date,000110.OF,000121.OF,000367.OF,000436.OF,000507.OF,000508.OF,000639.OF,000804.OF,000894.OF,090006.OF,121001.OF,151002.OF,162205.OF,253010.OF,340001.OF,350001.OF,420009.OF,450001.OF,519050.OF,540004.OF
2015-11-30,-0.0038503003234251487,0.0013966480446927498,0.016380016380016293,0.005836575875486361,0.0,0.0,0.00814120544571395,0.018125883428951273,0.01599247412982141,0.011325115562403676,-0.006089937487396613,0.0033070041872860223,-0.001943172985577224,0.009349107182418326,0.018507799397420532,0.0972597452720958,0.0029239766081872176,0.02613475830722911,0.010518407212622094,0.12172201722017206
2015-12-31,0.014996907854050612,0.008368200836819994,0.0040290088638195165,0.020631850419084552,0.00596252129471897,0.005154639175257714,0.008754071661237761,-0.00171498570845241,0.012037037037036846,0.03972727965262424,0.040760428501866564,0.01090796993194365,0.011205814909358347,0.007682177348551367,0.027497668454184998,0.01636630733897504,0.018221574344023272,0.06219136264328262,0.003717472118959231,0.0896530549585508
2016-01-31,-0.01987814166031987,-0.008298755186721962,-0.0304975922953451,-0.02274162981680361,0.009314140558848383,0.002564102564102555,-0.029734275142953237,-0.026832460732984287,-0.025617566331198605,-0.13858665787449165,-0.12470514844922698,-0.01775703126832573,-0.0015403046380284557,-0.009148333696362365,-0.07129384067734112,-0.250417328284679,-0.0229062276306371,-0.15339100053534693,-0.002962962962962945,-0.23338566195709054
2016-02-29,0.0034190690807365254,0.0020920502092049986,-0.002483443708609201,0.0012928248222365823,0.000838926174496768,0.0008525149190110604,0.0022186784996187647,0.0036987222595830094,0.008450704225352323,-0.00969635110997713,-0.005456570155902174,-9.55246692457834e-05,-0.035245971888927086,0.0,-0.005405900678028264,-0.015235870834578114,0.0,-0.018404499617266423,0.0,-0.05665529010238912
2016-03-31,0.014481530240842755,0.012526096033402823,0.018257261410788317,0.030987734021949764,0.0067057837384745245,0.00596252129471897,0.012729159460394213,0.012814070351758966,0.017690875232774683,0.05741647341750422,0.09844362333445322,0.01292094578457137,0.07573233837475302,0.013893163332600489,0.038783970520497535,0.17266960838389434,0.01172161172161168,0.0896453515969351,0.005200594353640398,0.13904040966269626
2016-04-30,-0.0007633587786259888,-0.007560137457044758,-0.00896495517522422,-0.015028177833437684,-0.0008326394671108739,-0.0016934801016088574,-0.0044401940023225395,-0.008103861738195661,-0.009149130832570962,-0.013239653982049293,-0.022772216672443002,-0.0019098818702696363,-0.01017816958110529,-0.007631932700229771,-0.003798628355208722,-0.011735377813315795,-0.007965242577842035,-0.01235297778330946,0.002956393200295615,0.023455824863174213
2016-05-31,-0.0018334606569900824,0.005540166204986097,0.06332236842105265,0.009535918626827788,0.0033333333333334103,0.004240882103477395,0.005900919445587904,0.00541892455189652,0.005540166204986097,-0.010742066921842208,-0.0007927567071389641,0.005362626978502316,-0.009615384615384581,0.006117544242953965,0.014584786124423266,0.005949264670886523,0.007299270072992581,0.0054188588891339595,0.0014738393515107973,-0.029220779220779147
2016-06-30,0.0032144497168222763,0.010330578512396826,-0.011600928074245842,0.013224181360201426,0.005813953488372103,0.005912162162162282,0.005866302864938611,0.01716417910447765,0.018365472910927494,0.01223165252121805,0.05474361115750792,0.012171910614000137,0.002569340606111581,0.00916395222584132,0.0176362200579101,0.05097937168811528,0.01594202898550723,0.03941967223388576,0.00735835172921262,0.026706669289789486
2016-07-31,0.0015257857796764362,0.01022494887525549,0.0,0.024860161591050423,0.007431874483897483,0.0067170445004198776,0.0058999050589991775,0.0062770033423005245,0.014427412082957725,0.003986847513357983,-0.009877667366087306,0.009170052234474868,-0.0054195987816406666,0.009080736787743238,0.0018968787722022373,-0.06293470187048422,0.015691868758915817,0.001688221639383869,0.002191380569759094,-0.0011017964071856623
2016-08-31,0.0010664229128580782,0.009446693657219951,0.007042253521126751,0.014554275318374721,0.006557377049180246,0.006672226855713115,0.00653947279714151,0.0034834737524302994,0.008888888888888946,0.04806157121218324,0.023591035406545613,0.012422360248447006,0.02680212051449926,0.0074636414040176735,0.01757028112449799,-0.005236482428959133,0.011938202247190999,0.021307972432058175,0.0021865889212826506,0.020333780932284773
2016-09-30,0.0004565515142291865,0.0013368983957218195,0.004662004662004726,0.002988643156007109,0.002442996742671122,0.0024855012427504874,-0.000736771600803765,0.0036328408815695656,0.002643171806167244,-0.0012499511737821267,0.03697337838629644,0.0018404907975460016,-0.030751193022873102,0.001481669630005955,0.005299880188878836,-0.021756453287615107,0.000693962526023606,-0.004449683217916611,0.001454545454545375,-0.007567211881932767
2016-10-31,0.0007605719501064812,0.006008010680907727,0.0007733952049497894,0.008343265792610355,0.002437043054427157,0.002479338842975354,0.0050271465915947555,0.001126126126125948,0.010544815465729274,0.008917047987797577,0.009455285165373306,0.004399990927853814,0.01137497081980432,0.0029589550661537345,0.00911372527025689,-0.01898203001579768,0.0034674063800277377,0.03300378877575172,0.004357298474945592,-0.0028889415107743455
2016-11-30,-0.0032679738562091387,0.001990710019907249,0.0023183925811436357,0.0076832151300236795,0.006482982171799101,0.00577081615828523,-0.0008670134720555334,-0.0030531897798489194,0.002608695652174031,0.0012792185137808776,0.00707168712915629,-0.006051710511459807,0.011247036112218556,0.0,0.009587194842367142,-0.008781420627531844,-0.0013821700069108767,0.019169603713573347,0.002892263195950928,0.004939678920870216
2016-12-31,-0.0012199771254289837,-0.013907284768211903,-0.010023130300693794,-0.02580645161290329,-0.0019323671497584183,0.0,-0.013617248514785407,-0.0009671179883944392,-0.01647875108412844,-0.029036004645760838,-0.011709558482945193,-0.010314196787604812,-0.008673458801070733,-0.011800901926075746,-0.02056123642669383,-0.038635325176422874,-0.00968858131487893,-0.018584120557804784,-0.0034607065609227883,-0.03473863314112868
2017-01-31,0.0016031758149477326,0.006044325050369226,0.0015576323987538387,0.008428657435279874,0.004759599870926223,0.004836065573770476,0.0008120728158624857,0.0020167796063246257,0.008818342151675429,-0.010406698564593309,-0.0204908044468608,0.00417785735601317,-0.00787022501308221,0.0,-0.004229488386471303,-0.012489438107308848,0.009084556254367548,-0.0010886068696822626,0.005715525973086333,0.01591343093570985
2017-02-28,-0.0022865853658537993,0.0033377837116153053,0.004665629860031162,0.0035820895522387097,0.004737053392211976,0.004812790602822359,0.0024342416661031763,0.0020127203928830273,0.005244755244755206,0.003948587775494561,0.026087122952074715,0.006423591267573192,0.012974957277579913,0.0,0.014647362628058769,0.022888312521725185,0.003462603878116477,0.03444320169778314,0.011366088770591976,0.011278195488721554
2017-03-31,0.0017570664629487087,0.003326679973386648,0.006191950464396356,0.002974419988102328,0.0056736455170207645,0.00292255236239658,0.002428330522765698,0.0019283303872732471,-0.006086956521739073,-0.010474776257173857,0.010520229057469521,0.0,-0.006456450202024344,0.0,-0.011376279483756191,0.053300222193177316,0.007591442374051072,0.0010535070695867343,0.0047656305569387936,0.008102182823372495
2017-04-30,0.001296423396629276,0.0006631299734747298,0.0015384615384614886,-0.0023724792408066353,0.0028605482717520836,0.0029140359397765714,-0.0008074826727675344,0.0010425020048114853,0.002624671916010346,-0.014560350421803925,-0.004411628980156901,0.0014764003089082767,-0.004884286433003648,0.0014927282808034903,-0.015474214331935965,0.011837990767856299,-0.000684931506849229,-0.005123518333887245,0.0007787059323232093,-0.010779122541603736
2017-05-31,0.00022848438690026285,-0.003313452617627499,0.005376344086021501,-0.004161712247324534,0.014024245305443328,0.013317191283293006,-0.0032325409118459936,0.0020027237042377077,-0.004363001745200656,-0.04428530271226905,-0.016704983684366792,-0.004762876777573588,-0.013587242737671423,0.0029810067285580555,-0.008487411768067887,-0.00917318682396795,0.0020562028786839104,-0.01731481223728526,0.0,0.0017683043395142484
2017-06-30,0.007157542069595735,0.03656914893617014,0.025974025974025983,0.019701492537313348,0.010157837162056538,0.009478295499800948,0.01378285250996547,0.003917492804605072,0.01752848378615246,0.01825933422333237,0.030244178372772712,0.011508397711993856,0.03820527057617573,0.02980638586956519,0.044414341710860006,0.07136668564497373,0.010259917920656614,0.03730772499362622,0.011954445780575806,0.044224989265779335
2017-07-31,0.004309367203447545,0.008980115458627314,0.00819061801935983,0.004683840749414525,0.024597772277227703,0.02524854031876278,0.0,0.0030262005256032065,0.012058570198105079,0.004102347219285374,0.002562272369552865,-0.0003830036497995959,0.01602386094826702,0.0028861218768039265,0.005270855755167281,0.02536968576709797,0.0027081922816520887,0.0030859140313506117,0.002376625192227033,0.004660087719298156
2017-08-31,0.0009786208973201482,0.006357279084551859,0.002954209748892156,0.0017482517482518833,0.015174392269364345,0.013621671540710922,0.0015994668443852778,0.0009527590313616052,0.0017021276595745594,0.02063853087355727,0.01690428813961553,0.0007437625369064449,0.008057658824958347,0.005796743956586026,0.012202152190622595,0.014827166614088005,-0.0033760972316003723,0.014347553837358085,0.0007670850767085291,0.007867212369258691
2017-09-30,0.0028577874708579643,0.009475679090334976,0.008836524300441795,0.008144269924374559,0.0017847847103442671,0.001822185103636853,0.0007984563177856341,0.004441976679622428,0.005097706032285432,0.001320567844173004,0.007791042096759737,0.006621323363812381,0.013556394601542676,0.010014306151645336,0.008515831581802136,0.03077537969624311,0.007452574525745437,0.015406087283267977,0.014145355724339836,0.009520371790822546
2017-10-31,-0.00014998125234344517,0.0025031289111390187,0.019708029197080146,0.00461627236006934,0.01046692895850354,0.009852216748768461,0.019147663054318143,0.005291005291005124,0.0016906170752324368,-0.009396636993076246,0.013626890397050229,0.004429926615357127,0.0014068599282699434,-0.017037636584378846,0.020854342301641626,0.015316013958898811,0.00336247478143914,0.017709875237893913,0.037859007832898195,0.02552069366228671
2017-11-30,0.004050101252531357,-0.006242197253433224,-0.007874015748031593,-0.00591614014933961,0.01131354687040842,0.010656660412758034,0.0,0.0030636292223096273,-0.016033755274261763,-0.028498918289232678,-0.04240475186278658,-0.010736401300841858,-0.017847955993509856,-0.010128041500267582,-0.011419314050892915,0.01964653215369272,-0.0060321715817693855,-0.019089917406888035,-0.002979145978152853,-0.00928306820658098
2017-12-31,-0.013296481661313253,0.0012562814070351536,0.015151515151515138,0.008609233258219273,0.008571843672817048,0.008836414940224246,0.0015656598603954741,0.003837418748531718,0.009433962264151052,0.0027836066977859897,-0.0058174744453212135,0.0015986670269294567,0.0026795068095737395,0.01023166826103239,0.02038450777409162,0.027383008385525986,0.007417397167902795,0.012021076601265612,0.006108897742364006,0.03127749428118953
2018-01-31,0.01203724733136502,0.010037641154328814,0.027007818052594113,0.00910861594867085,0.042494958225295365,0.04180774326512582,0.010942486810395335,0.0017163364019348037,0.007646559048428037,0.005594465322856124,-0.0434894968065862,0.02479598947912698,0.01926902288573218,0.018773930585861853,0.03355660882395184,0.05879493670886071,0.010709504685408211,0.02972188064153225,0.009767687434002026,0.021456298255342787
2018-02-28,0.004787552363853864,0.00248447204968949,-0.01730103806228378,-0.0018166335509509635,-0.02687577725576895,-0.027624699731524593,-0.020874943624766384,-0.000545171339563777,-0.004215851602023535,0.005520873147322414,0.031186074337102854,-0.014587812047558546,-0.026021132313515105,-0.018427965245504052,-0.01157193931048428,-0.019358047362179165,-0.0013245033112583293,-0.011510023629849875,-0.004052287581699288,-0.02342771235279384
2018-03-31,-0.005583680762358378,0.0037174721189590088,-0.004929577464788615,0.010237160894045472,-0.018459353922612776,-0.018891230109714496,-0.009475554385733997,0.0018701784461934157,-0.003386960203217604,-0.015120158803902495,0.009432196728674569,-0.0023374368335521423,-0.015078529792746154,-0.010128041500267582,-0.019414373538170437,-0.01065033355440248,0.003315649867373871,-0.00999897182808962,-0.004003150019687651,-0.010262989095574104
2018-04-30,-0.0020214119937113084,-0.00802469135802475,-0.0007077140835103357,0.007768957946292954,0.0,0.0,-0.01195774928585669,0.0007000077778640534,0.008496176720475868,-0.01402289978129434,-0.0278838666617226,0.004507318814709116,-0.004048250210632376,-0.021877469533752025,-0.014793670655092406,-0.02482255520504728,-0.0006609385327164263,-0.004387900817863222,0.0007906700929036781,-0.008165910563836642
2018-05-31,-0.00015003750937736537,-0.0031113876789047312,0.010623229461756534,-0.00413384727110222,-0.0017359855334538876,-0.0026660742057320608,0.00968197404693072,-0.0007772423441628762,-0.0008424599831509116,0.009959986082115568,-0.000991722927871308,-0.0017326402772225302,-0.002475962530433584,-0.0029765701407492573,-0.00306931086033313,0.014051474899415606,0.001984126984126977,0.01306524800500708,0.009743893607215837,0.00740547133646996
2018-06-30,0.005027010804321774,-0.02059925093632964,-0.014716187806587344,-0.008358108487126259,-0.003405550322440498,-0.003490012623449834,-0.005593660518079524,0.0009334163036713861,-0.002529510961214121,-0.021101589078850957,-0.04387003169027526,-0.011748998664886434,-0.027468663384768055,-0.03744615515844252,-0.02518744608851431,-0.05640401945928697,-0.008580858085808551,-0.03246067907431727,-0.007237399752233253,-0.03606330537057867
2018-07-31,0.02284434490481546,0.00956022944550683,0.004978662873399875,0.021043104423577264,0.015486403955213168,0.014977645305514153,0.004821536195004361,0.0008548336959901537,0.0033812341504648735,0.002903523822093357,0.0026156057822857015,0.012631721156444176,0.011314815602535111,-0.009304798617572718,0.020093387968471266,-0.0014790711433221304,0.015312916111850816,-0.005986271484063166,0.004860107710495276,0.026511753095280755
2018-08-31,-0.009926282753083715,-0.016414141414141437,-0.013446567586695046,0.0017728531855956131,-0.0034366721557959057,-0.0034505542911681397,0.0048650449850049515,-0.0007764577995187372,-0.005897219882055715,-0.028644119840329885,-0.02782037239868551,-0.002245791919596285,-0.02319663512092529,-0.03926830359139499,-0.01426607769607513,-0.04778128108005153,-0.007213114754098249,-0.03827520676641416,-0.013725490196078494,-0.047109207708779466
2018-09-30,0.0300036859565056,0.009627727856225787,0.004304160688665792,0.0052538436013715994,0.011064013219340474,0.010461175777221055,0.003316089667064537,-0.0020203590022533913,-0.011016949152542255,0.005915823699422118,-0.01644885083370895,0.0034765555357461064,0.005059530217236707,0.0081932870909176,-0.0058079714069100286,0.0011778039511989302,0.003963011889035695,0.009991372352564643,0.008217362491716562,0.013162118780096321
2018-10-31,-0.02254509018036077,-0.022250476795931284,-0.014999999999999902,0.0011553061561313527,-0.0017053933063312376,-0.0017497812773402677,0.0035034373347435643,0.001090087985673227,-0.014567266495287168,-0.030751964085297567,-0.02091013225033833,0.00035533445855917556,-0.03513131399682956,-0.04700558710809455,-0.023953155852113994,-0.05211755304980903,-0.0026315789473684292,-0.05227335354092044,-0.03168134612856577,-0.0680336773492668
2018-11-30,0.0,0.006501950585175553,0.0029006526468455807,0.01692493680624252,-0.005053740479749491,-0.005185509786736708,0.003425334299453242,0.0016333514816830874,0.00521739130434784,0.013617415470125183,0.0001276297036862939,0.00528372258236387,0.013520714000266443,-0.0016958185958620975,0.01845806127574079,-0.010397152491570028,0.0072559366754616494,0.01698019945919227,0.005837632364919854,0.019622128320948118
2018-12-31,-0.014790949696126487,-0.023901808785529832,-0.004338394793926281,0.0011347671025612183,-0.0016454428387465692,-0.0025695617061890497,0.003479288387054247,0.0008541699021586968,-0.00519031141868509,0.0044324620727471675,-0.005083267754216414,-0.0018550417384390894,-0.006922082758318515,-0.010240729955348526,-0.011548103398676623,-0.008163748225272216,0.0,-0.021499842753809673,-0.005803752193278444,-0.017815462296956075
2019-01-31,0.03864734299516903,0.01588352084712108,0.010167029774872827,0.02121228477357362,0.015191687567180256,0.015677903724422126,0.001700902786863745,0.0034913492125068224,0.011304347826087024,0.008916791774714383,0.0021805122065927662,0.012235054648435773,0.016080291165765814,0.03099102633256523,0.037183325018016467,-0.0047238458785635595,0.011787819253438192,0.04406135865595329,0.02178930219929409,0.0785683107813182
2019-02-28,0.044436493738819305,0.06449511400651464,0.046010064701653475,0.02130021141649041,0.007552763464389045,0.006884556851945778,0.0016980146290492826,0.0030926240915416514,0.03009458297506451,0.019118906975695626,0.032231228668942125,0.017005092784857068,0.05118964918374447,0.02501783590963136,0.06099760819893363,0.16976292638492696,0.006472491909385036,0.08860157277586533,0.02956221351225663,0.18701380457754402
2019-03-31,0.044669772540421926,0.019583843329253448,0.016494845360824684,0.01423174455312326,0.0,0.0,0.0016951362628765398,0.010251271774317727,0.025041736227045197,0.011548161585770655,0.011799714823004237,0.018418620645189065,0.027921192846227072,0.0472367871560484,0.04084177119540566,0.07239902457017555,0.0070739549839229365,0.03755880613897511,0.019163763066202044,0.12944162436548212
2019-04-30,-0.034102833158446866,-0.021608643457383003,-0.007437457741717446,-0.008266149607102813,-0.006655457475129634,-0.006837483805959499,-0.03918250455610517,0.0016784924086366004,-0.004071661237784907,-0.0014434432683054776,-0.019525346186838766,-0.0019415017093655784,0.007433599871418783,0.006247507643227346,-0.02111389403124131,-0.02476496216464108,0.0,0.010579781962339219,0.01012978790756569,0.012309240315277581
2019-05-31,-0.005499728408473792,-0.02699386503067469,-0.013623978201634857,0.0029841531179255476,0.0008463220255308102,0.0,-0.015106354152553791,-0.0007616726331022283,-0.014717906786590351,-0.002847255683560368,-0.02424696912885904,0.0019452784708420268,-0.013580887045309575,-0.02012329370321453,-0.030110504066648502,-0.0372286229328318,-0.0031928480204342913,-0.016524873121337658,-0.009276089000313292,-0.04704790934994374
2019-06-30,0.013245033112582849,0.01954602774274905,0.016574585635359185,0.0041551246537396835,0.01663025861461498,0.017175157620117343,-0.000894146777632665,0.0036588154584953347,0.015767634854771728,0.010015814443858684,0.010140472225780295,0.009348752796184412,0.017144127934011433,0.022109378510762667,0.02239186399204751,0.02930641484858354,0.0121716848174247,0.03435295290803464,0.01562598848611363,0.028787984145747902
2019-07-31,0.0010107135637760223,0.03463203463203457,0.0033967391304348116,0.014201787994891468,0.012268662923684559,0.011826731262467804,0.0,0.0003797372218423689,0.009803921568627416,0.015614126652748972,0.01044022233024089,0.0026134771791173073,0.0031603426686011016,0.007693998681028713,0.027996958478242018,0.011131762100601073,0.027215189873417645,0.04687763611385609,0.023856982683443384,0.0
2019-08-31,0.009154550350026991,0.011356843992827104,0.0006770480704130222,0.00876441847579712,-0.0008216926869349939,-0.001689902830587231,0.008123365000688443,7.591861524436361e-05,0.020226537216828433,0.008393644811785173,-0.0015895923532242007,-0.0017099720565540988,0.007965127798692295,0.0,0.013386848391516937,0.05524159643325044,0.011706715958102132,0.026544801547103702,0.009794974752083796,0.03122676579925643
2019-09-30,0.009271611526147083,0.011229314420803771,0.0047361299052774974,0.0034453487791481496,0.006510416666666519,0.006700521935392834,-0.009833378858235431,0.023608896986259786,0.00713719270420321,-0.006922325561642517,0.002995705457211617,0.0038435828877005918,0.00819704356030826,0.006151832460733031,0.006736625465162183,0.0364316952042103,0.006699147381242554,0.007557917872121012,0.0022291842390649297,0.0017369076489479607
2019-10-31,0.005287158813032766,0.0023378141437755406,0.0060606060606061,0.001741640127388644,0.0064002178797577525,0.006655923772157291,0.0,0.008157816671610751,0.0023622047244094,0.012529934998289471,-0.0024019382597434413,0.0008947894123521039,0.0008578837567509989,0.004553141667750893,0.003708281829418958,-0.0012515644555693983,0.003629764065335772,0.011062636335306797,0.004448452058911867,0.05283475643668001
2019-11-30,0.006311222141871076,0.01865889212827998,0.004016064257028162,0.005960955739903628,0.008795074758135568,0.0073775055679285995,0.0044827586206896974,-0.003972340738561009,0.003142183817753441,0.0013937576551081854,0.006469442874191378,0.002723549346140386,-0.002240274287495292,0.007554174220840704,0.0037656309208031757,-0.0010204081632653184,0.0006027727546713546,0.00493142240715061,0.00592495062541154,-0.039773786588776394
2019-12-31,0.02345332200953809,0.05495134516313671,0.028666666666666618,0.012542590489358574,0.033264033264033266,0.033577449219289734,0.03240645382766916,0.016691285081240625,0.018794048551292075,0.01788274989455929,0.022570311199866966,0.02724445365954775,0.03424577297043996,0.018079773788612474,0.061911615506217155,0.06542658996828132,0.01686746987951815,0.046662431266019766,0.01767015706806263,0.0641058831143615
2020-01-31,-0.009064215498531869,0.017905588714053122,0.0019442644199612058,0.0061936113143137295,-0.013046018043746388,-0.013502673796791487,-0.00871184411784276,-0.009516199331686792,-0.003843197540353449,0.005386591530620599,-0.010069776430620236,0.0007871790731472927,0.002624027788265426,-0.001514960232293916,0.002388517341746832,0.053621287045446886,0.005924170616113722,0.015739791112878487,0.001403098509207945,-0.009944348143417603
2020-02-29,0.0015459933006956028,0.023454157782516027,0.018111254851228997,0.012989530825901374,0.0007891621728266518,0.0016262366174277787,-0.01140480343485839,0.00022002200220017087,0.0030864197530864335,0.01211671612265075,-0.003616785171180803,0.0233346106528447,0.008491649564120518,0.014793273485902203,0.029824114198317542,-0.012483637176335383,0.01531213191990588,0.03453605060891429,0.0137194232004203,0.030163410738420104
2020-03-31,-0.027463339336249004,-0.046354166666666696,-0.01842439644218563,-0.006124401913875532,-0.010053883558943433,-0.01041807603842504,-0.024022801302931662,-0.010925355623991773,-0.012307692307692353,-0.010627901294893771,-0.011694097265189995,-0.01590461174615687,-0.01163138045629375,-0.008721654622476871,-0.03980843736547557,-0.1307630132557387,0.002320185614849146,-0.0052385220595557724,-0.0035706058511864036,0.009511598783469521
2020-04-30,0.03392632762383441,0.049153468050245896,0.016181229773462924,0.01781243982283831,0.024294722867573837,0.024268526114301192,0.019121123626755665,0.023204092223293227,0.01947040498442365,0.02683458863234134,0.021557211127110287,0.026094967256123258,0.032055762292449774,0.0338109602815484,0.026675334282287855,0.009949601086087334,0.0185185185185186,0.07666893596572022,0.01716564559010525,0.03361195616859147
2020-05-31,-0.009082768325444524,-0.015096304008329064,0.005095541401273884,-0.009034150033109367,-0.00615643833840962,-0.006273776947206877,-0.000886948215869654,0.007390233299521709,-0.003819709702062579,0.002605314842278217,-0.0185692106553359,-0.001815129986728059,0.006314517900285699,0.0,-0.020392790471719713,0.015744116672190778,-0.004545454545454519,0.0048353201539863555,-0.0006818569236889394,0.05440777253893425
2020-06-30,0.0398270074877356,0.05338266384778034,0.03105196451204062,-0.007302754045152904,0.01617110067814287,0.01591779165827134,-0.0071701720841299554,0.006401035673187616,0.011503067484662566,0.028703925801551122,-0.005703224194991807,0.028899360616311265,0.034266382932285566,0.018480243161094423,0.027994160453790773,0.0038070375808996193,0.003995433789954372,0.09624104680646295,0.015409109000966703,0.07246808856608578
2020-07-31,0.08485939536904841,0.08379327646763679,0.062077443146896005,0.013462832964708182,0.037153490759753716,0.03675790030411208,0.002682440332897773,0.020438790823983366,0.02729340409401071,0.049432613088761235,0.014800393560677305,0.06752057163489855,0.05034731381341784,0.057299749313596715,0.10639059027589548,0.10850445178884272,0.05514496873223429,0.13893062754300978,0.03119050285586278,0.10817981957395184
2020-08-31,0.01871137560082392,0.007870370370370416,0.0248842592592593,0.008492266818483696,0.005073315597351913,0.005292692258640486,-0.003567018795445298,0.006653126969675682,0.014760147601476037,-0.001222041179084643,0.014254476441950548,0.017534802577705122,0.010212965443343158,0.01584434157540171,0.021938290596615673,-0.008439368513661005,0.01724137931034475,0.03258227097539268,0.013412978550095156,0.016509326401240587
2020-09-30,-0.005223838678874437,-0.00643086816720273,-0.00734048560135514,-0.0006115632497530887,-0.013788858110187707,-0.014272121788772574,-0.02794988296847034,-0.0009044107416168456,-0.0007272727272726875,-0.008453524155574432,-0.006894868509366048,-0.021273990097797513,-0.008551824720739898,-0.003927089508002246,-0.02288634489635466,-0.04283531325479373,-0.004766949152542277,-0.02255304487639609,-0.0026792412388811915,-0.04374355063035562
2020-10-31,0.01964991530208926,0.024503005085529495,0.013083048919226403,0.007813971003577391,0.019162349416391056,0.01904761904761898,0.0,0.024093029733305515,0.007278020378456818,0.004861085143775812,0.01087490783976408,0.018554600218079198,0.015128213700645432,0.009149743360856943,0.02065527764421904,0.01821334157311072,0.01703033528472586,0.02369027861412598,0.007307113690092404,-0.00044571643051516396
2020-11-30,0.019714254070218207,0.02436823104693131,0.004491858506457058,0.0,0.019536991670749737,0.01869158878504673,0.01671388101983018,0.02114639287414155,0.014450867052023142,0.0024559967253376946,0.030409854332543285,0.005106965479721337,0.00834883988999957,0.015516733008993144,0.02786109829257044,0.05996796763044765,0.0005232862375719183,-0.006068866571018683,0.006614038830808688,-0.00042244596212070995
